file_path,temperature,device,device_index,vd_V,vth_traditional_V,vth_sqrt_V,gm_traditional_A_per_V,gm_sqrt_A_per_V,vth_diff_V,vth_diff_percent,num_points
./chip5/115K/Nmos/2.txt,115K,nmos,2,1.1,0.7213806706114392,0.5149306160554651,0.0005069999999999992,0.025907209554991595,-0.2064500545559741,-28.618739448755665,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,1.2,0.7191992187499993,0.5133064395638551,0.0005119999999999994,0.026132464233960095,-0.20589277918614413,-28.628059349674363,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.1,0.6430653347297192,0.5020738025552475,0.004137666666666675,0.08610404843023006,-0.1409915321744717,-21.924915643871635,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.2,0.6645977011494252,0.5121599108206306,0.006959999999999994,0.10776583528427769,-0.15243779032879456,-22.936851882748407,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.3,0.6790699461952348,0.5133683001187954,0.008673333333333338,0.1157447052312891,-0.16570164607643934,-24.401263375717054,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.4,0.6872952939148419,0.5107064697844242,0.00966833333333332,0.11913870517812553,-0.17658882413041765,-25.69329743618142,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.5,0.6896575342465748,0.5078984938778935,0.010219999999999986,0.12149004275638359,-0.1817590403686813,-26.354970596710185,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.6,0.6901981443623209,0.5028127020143243,0.010598333333333328,0.12215513717666138,-0.1873854423479966,-27.14951407484924,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.7000000000000001,0.6871309578898653,0.49841163658014426,0.010804999999999988,0.12296479958764406,-0.18871932130972108,-27.464825902949546,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.8,0.6830691862237128,0.49495159236152153,0.010936666666666678,0.12394624977459051,-0.1881175938621913,-27.540049771851464,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,0.9,0.6810634468276593,0.4922678925732618,0.011111666666666686,0.1252471521100741,-0.18879555425439748,-27.720699904508532,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,1.0,0.6753830073167085,0.4884032639141958,0.011161666666666653,0.12604499042860923,-0.18697974340251272,-27.684993755673805,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,1.1,0.6724361057763354,0.48447468590690385,0.011281666666666718,0.1264244783167806,-0.18796141986943155,-27.952309261030518,41
./chip5/115K/Nmos/3.txt,115K,nmos,3,1.2,0.6694833894336311,0.48135966312547335,0.011388333333333334,0.12718349464091505,-0.1881237263081577,-28.099834779665922,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.1,0.6540266997826761,0.528996911117898,0.001610499999999999,0.05765992538500275,-0.1250297886647781,-19.11692423357085,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.2,0.6944363677664832,0.5472333614119043,0.0029348333333333344,0.07159236050420292,-0.14720300635457895,-21.19747945056913,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.3,0.7248082545141873,0.5545710665386232,0.0038766666666666637,0.07683996515111896,-0.17023718797556409,-23.487203258973356,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.4,0.7510310786106033,0.5554938601891138,0.004558333333333331,0.07843224545910538,-0.1955372184214894,-26.035835798330805,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.5,0.7669179004037701,0.5539754797935533,0.004953333333333355,0.0788891049874425,-0.21294242061021673,-27.76599952851615,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.6,0.7738372093023252,0.5522355131663123,0.005159999999999998,0.07898877469995153,-0.221601696136013,-28.636733084443467,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.7000000000000001,0.7772141503474409,0.5526188164053775,0.005276666666666659,0.07975736760125152,-0.22459533394206344,-28.89748389702655,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.8,0.7794216417910443,0.5521985475519573,0.005359999999999996,0.0802827233690514,-0.22722309423908704,-29.15278227545078,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,0.9,0.7765341614906819,0.5511773769034949,0.0053666666666666515,0.08034153333060995,-0.225356784587187,-29.020846185901018,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,1.0,0.7782320441988948,0.5509244759878649,0.005429999999999999,0.0807723689116212,-0.22730756821102993,-29.20819952165017,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,1.1,0.7747416974169735,0.5507353230593313,0.005419999999999994,0.08125196027100018,-0.22400637435764226,-28.913685051997383,41
./chip5/115K/Nmos/4.txt,115K,nmos,4,1.2,0.776291108404385,0.5495218244094886,0.005473333333333335,0.08111245931933192,-0.22676928399489638,-29.211887337084878,41
./chip5/115K/Pmos/1.txt,115K,pmos,1,0.1,-0.7537030752916222,-0.5033042373402324,0.00015716666666666657,0.01306777751926582,0.25039883795138973,33.22247794391785,41
./chip5/115K/Pmos/1.txt,115K,pmos,1,0.2,-0.7525673327541262,-0.5039663624464901,0.00015346666666666648,0.012928689834112918,0.24860097030763617,33.03371797947246,41
./chip5/115K/Pmos/1.txt,115K,pmos,1,0.3,-0.7532536520584325,-0.5056291850327239,0.00015059999999999987,0.012799082686593584,0.24762446702570862,32.87398160619864,41
./chip5/115K/Pmos/1.txt,115K,pmos,1,0.4,-0.7625965379494005,-0.5071024180322418,0.00015019999999999988,0.012677901920032389,0.25549411991715876,33.503183820395364,41
./chip5/115K/Pmos/1.txt,115K,pmos,1,0.5,-0.7489997635374788,-0.5096909184664276,0.0001409666666666665,0.012601137433222213,0.2393088450710512,31.950456691843343,41
./chip5/115K/Pmos/1.txt,115K,pmos,1,0.6,-0.7412271932016998,-0.5088017483658928,0.00013336666666666675,0.012343502907553414,0.23242544483580707,31.356842674896356,41
./chip5/115K/Pmos/1.txt,115K,pmos,1,0.7000000000000001,-0.7302655107017075,-0.5126700352392202,0.00012303333333333363,0.012209168069926044,0.21759547546248736,29.79676190012058,41
