file_path,chip,temperature,device_type,device_index,vds,method,vth,gm_max,idx,num_points
./data/raw/chip5/220K/Nmos/1.txt,chip5,220K,nmos,1,0.1,traditional,0.5822544508901784,8.331666666666675e-05,27,41
./data/raw/chip5/220K/Nmos/1.txt,chip5,220K,nmos,1,1.2,sqrt,0.4207965934436757,0.017535369981425623,22,41
./data/raw/chip5/220K/Nmos/2.txt,chip5,220K,nmos,2,0.1,traditional,0.629686855200874,0.0001373166666666667,31,41
./data/raw/chip5/220K/Nmos/2.txt,chip5,220K,nmos,2,1.2,sqrt,0.46839783379904565,0.022686169055369937,24,41
./data/raw/chip5/220K/Nmos/3.txt,chip5,220K,nmos,3,0.1,traditional,0.5998171216538565,0.0031441666666666684,26,40
./data/raw/chip5/220K/Nmos/3.txt,chip5,220K,nmos,3,1.2,sqrt,0.4376611720804929,0.11022918684385874,23,41
./data/raw/chip5/220K/Nmos/4.txt,chip5,220K,nmos,4,0.1,traditional,0.6004255319148941,0.0010575000000000024,28,41
./data/raw/chip5/220K/Nmos/4.txt,chip5,220K,nmos,4,1.2,sqrt,0.4935317270955308,0.06514319166068594,26,41
./data/raw/chip5/220K/Pmos/1.txt,chip5,220K,pmos,1,1.1,traditional,-0.5642977137453413,2.9961666666666675e-05,12,41
./data/raw/chip5/220K/Pmos/1.txt,chip5,220K,pmos,1,0.0,sqrt,-0.42975404026271974,0.01171162904637129,14,40
./data/raw/chip5/220K/Pmos/2.txt,chip5,220K,pmos,2,1.1,traditional,-0.5867967134313342,5.9636666666666705e-05,14,41
./data/raw/chip5/220K/Pmos/2.txt,chip5,220K,pmos,2,0.0,sqrt,-0.4665272138104918,0.01733667079389551,17,40
./data/raw/chip5/220K/Pmos/3.txt,chip5,220K,pmos,3,1.1,traditional,-0.5226965342349956,0.0011829999999999992,15,41
./data/raw/chip5/220K/Pmos/3.txt,chip5,220K,pmos,3,0.0,sqrt,-0.38429847376554177,0.07688790632791337,17,40
./data/raw/chip5/220K/Pmos/4.txt,chip5,220K,pmos,4,1.1,traditional,-0.5441303759805245,0.0004929333333333326,15,41
./data/raw/chip5/220K/Pmos/4.txt,chip5,220K,pmos,4,0.0,sqrt,-0.4448509760550556,0.04490685928046104,15,39
./data/raw/chip5/295K/Nmos/1.txt,chip5,295K,nmos,1,0.1,traditional,0.5471982004498875,6.668333333333332e-05,26,41
./data/raw/chip5/295K/Nmos/1.txt,chip5,295K,nmos,1,1.2,sqrt,0.3804947292054461,0.015709541603769944,22,41
./data/raw/chip5/295K/Nmos/2.txt,chip5,295K,nmos,2,0.1,traditional,0.5871746705044691,0.00011001666666666675,28,41
./data/raw/chip5/295K/Nmos/2.txt,chip5,295K,nmos,2,1.2,sqrt,0.4265705250272702,0.020209536696575367,25,41
./data/raw/chip5/295K/Nmos/3.txt,chip5,295K,nmos,3,0.1,traditional,0.5602814123216514,0.0025348333333333316,26,41
./data/raw/chip5/295K/Nmos/3.txt,chip5,295K,nmos,3,1.2,sqrt,0.39801859263982214,0.09854460749578736,22,41
./data/raw/chip5/295K/Nmos/4.txt,chip5,295K,nmos,4,0.1,traditional,0.5556420735642076,0.0007748333333333344,28,41
./data/raw/chip5/295K/Nmos/4.txt,chip5,295K,nmos,4,1.2,sqrt,0.4452050101337558,0.05518147408093471,25,41
./data/raw/chip5/295K/Pmos/1.txt,chip5,295K,pmos,1,1.1,traditional,-0.5079916807487329,2.564333333333336e-05,14,41
./data/raw/chip5/295K/Pmos/1.txt,chip5,295K,pmos,1,0.0,sqrt,-0.3723279959334684,0.010616549380187787,11,41
./data/raw/chip5/295K/Pmos/2.txt,chip5,295K,pmos,2,1.1,traditional,-0.5295213454075033,5.153333333333333e-05,14,41
./data/raw/chip5/295K/Pmos/2.txt,chip5,295K,pmos,2,0.0,sqrt,-0.38269998344909417,0.01494217849714409,17,41
./data/raw/chip5/295K/Pmos/3.txt,chip5,295K,pmos,3,1.1,traditional,-0.4667133094695733,0.0010243333333333315,17,41
./data/raw/chip5/295K/Pmos/3.txt,chip5,295K,pmos,3,0.0,sqrt,-0.3265314051534328,0.06981231234586788,18,40
./data/raw/chip5/295K/Pmos/4.txt,chip5,295K,pmos,4,1.1,traditional,-0.48346204475647203,0.00037983333333333315,15,41
./data/raw/chip5/295K/Pmos/4.txt,chip5,295K,pmos,4,0.0,sqrt,-0.38216762072027655,0.0390771159730566,16,41
./data/raw/chip5/85K/Nmos/1.txt,chip5,85K,nmos,1,0.1,traditional,0.6338583755649914,0.00012168333333333352,28,41
./data/raw/chip5/85K/Nmos/1.txt,chip5,85K,nmos,1,1.2,sqrt,0.4713522550974261,0.020954842236067403,24,41
./data/raw/chip5/85K/Nmos/2.txt,chip5,85K,nmos,2,0.1,traditional,0.673981351161154,0.00018946666666666654,30,41
./data/raw/chip5/85K/Nmos/2.txt,chip5,85K,nmos,2,1.2,sqrt,0.5242765405567915,0.02720409562852681,25,41
./data/raw/chip5/85K/Nmos/3.txt,chip5,85K,nmos,3,0.1,traditional,0.6506098541403472,0.00435350000000001,28,41
./data/raw/chip5/85K/Nmos/3.txt,chip5,85K,nmos,3,1.2,sqrt,0.4883244417680249,0.130376146320956,24,41
./data/raw/chip5/85K/Nmos/4.txt,chip5,85K,nmos,4,0.1,traditional,0.6651898249976089,0.0017428333333333306,29,41
./data/raw/chip5/85K/Nmos/4.txt,chip5,85K,nmos,4,1.2,sqrt,0.5621012074714629,0.0852570379853757,26,41
./data/raw/chip5/85K/Pmos/1.txt,chip5,85K,pmos,1,1.1,traditional,-0.6649741943878219,3.842833333333342e-05,11,41
./data/raw/chip5/85K/Pmos/1.txt,chip5,85K,pmos,1,0.0,sqrt,-0.517530184415326,0.013562362845546724,15,41
./data/raw/chip5/85K/Pmos/2.txt,chip5,85K,pmos,2,1.1,traditional,-0.6872311827956991,7.440000000000013e-05,11,41
./data/raw/chip5/85K/Pmos/2.txt,chip5,85K,pmos,2,0.0,sqrt,-0.5694396292718419,0.021469807741885186,15,41
./data/raw/chip5/85K/Pmos/3.txt,chip5,85K,pmos,3,1.1,traditional,-0.6213574153017728,0.001485666666666669,13,41
./data/raw/chip5/85K/Pmos/3.txt,chip5,85K,pmos,3,0.0,sqrt,-0.4810349485787113,0.09401263776708735,15,39
./data/raw/chip5/85K/Pmos/4.txt,chip5,85K,pmos,4,1.1,traditional,-0.665572755417957,0.000861333333333335,11,41
./data/raw/chip5/85K/Pmos/4.txt,chip5,85K,pmos,4,0.0,sqrt,-0.5661137599712582,0.06201585643643226,13,41
